9415,2021-11-26,336,47
9416,2021-08-16,493,
9417,2019-05-14,305,
9418,2019-08-20,491,16
9419,2020-11-11,141,10
9420,2019-12-01,77,
9421,2019-10-09,187,3
9422,2020-12-15,230,25
9423,2022-02-06,437,
9424,2019-12-12,456,12
9425,2019-06-23,164,7
9426,2021-11-02,178,
9427,2020-06-28,487,
9428,2021-10-16,470,12
9429,2020-11-07,298,
9430,2020-07-01,257,40
9431,2020-02-27,128,42
9432,2021-09-26,89,
9433,2020-06-23,402,23
9434,2020-10-11,70,23
9435,2022-02-12,209,
9436,2020-10-19,363,14
9437,2021-07-14,269,35
9438,2019-03-30,350,
9439,2020-09-14,156,33
9440,2021-09-15,352,36
9441,2019-06-21,114,
9442,2020-01-02,219,20
9443,2021-06-30,328,19
9444,2020-08-12,100,
9445,2019-11-09,395,36
9446,2019-03-27,1,7
9447,2019-03-22,275,
9448,2018-12-20,123,31
9449,2020-08-18,275,
9450,2019-11-06,227,
9451,2020-03-21,224,20
9452,2019-01-11,62,36
9453,2018-12-05,102,
9454,2021-08-30,495,0
9455,2021-01-06,70,30
9456,2020-11-10,410,
9457,2020-05-09,29,3
9458,2022-01-10,4,15
9459,2020-07-25,7,
9460,2021-12-20,36,
9461,2019-09-03,108,14
9462,2019-06-26,344,
9463,2020-03-08,308,48
9464,2021-09-11,437,6
9465,2021-03-06,160,
9466,2019-08-06,118,4
9467,2021-11-26,327,27
9468,2020-02-13,276,
9469,2019-04-23,443,40
9470,2018-10-19,371,20
9471,2019-04-29,182,
9472,2019-09-23,454,40
9473,2020-04-20,43,8
9474,2018-12-22,156,
9475,2020-04-21,120,5
9476,2019-05-17,64,11
9477,2021-08-10,253,
9478,2020-11-24,169,34
9479,2020-11-12,377,38
9480,2020-04-26,107,
9481,2020-05-17,472,38
9482,2021-01-09,484,
9483,2020-07-03,92,
9484,2020-07-30,356,8
9485,2021-10-27,175,36
9486,2020-02-19,129,
9487,2020-08-27,248,2
9488,2019-12-05,87,31
9489,2019-12-09,129,
9490,2019-10-06,271,46
9491,2020-12-30,34,0
9492,2020-03-10,220,
9493,2021-08-13,349,
9494,2019-05-25,399,37
9495,2019-10-26,460,
9496,2019-09-10,416,34
9497,2020-08-28,99,17
9498,2021-10-18,445,
9499,2019-04-29,491,49
9500,2021-10-09,288,13
9501,2020-10-02,242,
9502,2021-10-04,436,40
9503,2020-12-24,75,33
9504,2021-08-24,138,
9505,2021-01-12,265,30
9506,2018-10-18,468,9
9507,2020-05-06,161,
9508,2021-05-26,323,49
9509,2022-01-08,419,2
9510,2022-01-21,363,
9511,2020-05-30,263,47
9512,2019-10-18,144,44
9513,2021-02-07,263,
9514,2021-06-03,494,15
9515,2020-02-27,42,
9516,2018-10-13,159,
9517,2019-12-25,0,22
9518,2019-06-04,76,5
9519,2019-01-10,181,
9520,2019-02-10,449,36
9521,2020-11-04,247,40
9522,2019-10-03,480,
9523,2021-05-19,363,21
9524,2021-12-22,66,21
9525,2019-06-12,222,
9526,2020-07-07,340,
9527,2018-11-05,441,43
9528,2021-01-12,392,
9529,2021-08-08,382,13
9530,2021-09-19,82,6
9531,2018-10-06,186,
9532,2019-06-12,455,33
9533,2021-02-08,315,30
9534,2020-05-22,112,
9535,2019-04-23,103,20
9536,2020-03-06,496,12
9537,2019-07-19,372,
9538,2021-07-19,262,25
9539,2020-01-11,67,20
9540,2019-10-21,59,
9541,2018-10-08,339,44
9542,2018-12-26,170,8
9543,2019-07-20,264,
9544,2022-02-02,295,22
9545,2019-01-27,133,21
9546,2020-04-28,310,
9547,2020-06-25,171,38
9548,2019-07-06,12,
9549,2019-03-08,159,
9550,2020-03-12,325,32
9551,2019-12-01,442,32
9552,2020-04-07,417,
9553,2019-12-30,175,42
9554,2019-03-21,107,3
9555,2021-07-04,353,
9556,2019-02-16,439,9
9557,2020-12-30,37,21
9558,2020-05-06,429,
9559,2019-04-13,103,
9560,2020-04-22,497,27
9561,2021-10-03,233,
9562,2021-07-04,20,14
9563,2019-05-27,438,26
9564,2020-01-25,128,
9565,2021-07-19,234,2
9566,2019-04-24,290,6
9567,2019-09-28,152,
9568,2019-04-13,204,26
9569,2021-08-29,72,18
9570,2019-08-27,237,
9571,2020-06-04,76,28
9572,2022-01-02,336,43
9573,2021-04-13,97,
9574,2019-10-26,69,6
9575,2019-09-05,123,37
9576,2021-08-08,391,
9577,2022-01-13,328,26
9578,2019-03-17,219,2
9579,2020-08-28,245,
9580,2021-05-03,489,14
9581,2021-12-06,99,
9582,2018-10-11,39,
9583,2022-02-11,148,23
9584,2019-06-16,398,0
9585,2019-06-12,330,
9586,2019-07-05,255,38
9587,2022-01-12,57,21
9588,2020-04-08,406,
9589,2021-09-06,373,17
9590,2020-09-13,58,14
9591,2019-12-25,92,
9592,2019-02-01,219,
9593,2019-02-15,444,30
9594,2020-12-29,469,
9595,2021-07-19,402,36
9596,2019-10-11,211,48
9597,2020-12-10,63,
9598,2021-01-02,250,29
9599,2019-02-11,179,15
9600,2021-08-07,460,
9601,2021-08-24,134,27
9602,2020-01-16,2,22
9603,2021-01-01,42,
9604,2020-02-04,198,23
9605,2020-05-09,42,33
9606,2020-09-26,387,
9607,2021-04-11,298,6
9608,2021-06-22,205,41
9609,2019-12-27,483,
9610,2020-05-11,52,26
9611,2019-03-24,54,13
9612,2019-12-31,390,
9613,2019-07-24,409,36
9614,2020-07-29,99,
9615,2019-07-25,318,
9616,2020-04-02,218,43
9617,2020-12-08,27,1
9618,2020-11-02,365,
9619,2020-04-03,478,43
9620,2019-10-26,372,39
9621,2021-12-13,407,
9622,2019-09-29,298,24
9623,2020-08-03,136,35
9624,2019-11-20,234,
9625,2019-01-17,265,
9626,2021-04-22,422,22
9627,2019-11-13,4,
9628,2021-05-13,152,32
9629,2021-01-24,227,35
9630,2021-08-13,182,
9631,2020-12-28,62,33
9632,2021-11-27,38,26
9633,2019-09-04,165,
9634,2020-05-13,240,13
9635,2019-02-26,377,17
9636,2019-07-08,42,
9637,2019-06-20,340,12
9638,2021-10-07,466,17
9639,2019-03-22,207,
9640,2020-09-16,321,28
9641,2019-02-27,88,31
9642,2022-02-06,107,
9643,2019-09-21,203,23
9644,2021-12-14,84,24
9645,2021-03-21,83,
9646,2019-03-09,35,12
9647,2022-01-23,193,
9648,2021-02-06,343,
9649,2021-02-08,130,35
9650,2021-11-07,305,30
9651,2021-12-29,371,
9652,2019-09-22,340,30
9653,2019-08-01,259,23
9654,2022-01-23,8,
9655,2019-12-03,59,39
9656,2018-10-30,235,25
9657,2020-08-19,271,
9658,2020-10-10,184,
9659,2022-01-19,256,49
9660,2021-04-01,366,
9661,2021-12-17,279,2
9662,2020-11-10,282,36
9663,2020-07-02,0,
9664,2021-04-14,27,19
9665,2018-10-03,233,25
9666,2021-08-13,119,
9667,2020-09-26,442,0
9668,2018-11-18,413,34
9669,2019-03-03,370,
9670,2021-04-25,181,46
9671,2020-12-26,345,29
9672,2019-09-03,179,
9673,2021-11-28,477,41
9674,2021-08-15,342,14
9675,2019-08-12,298,
9676,2020-10-09,220,41
9677,2021-07-24,152,32
9678,2022-02-08,242,
9679,2019-01-28,410,31
9680,2018-10-02,430,
9681,2022-01-26,450,
9682,2021-06-26,144,42
9683,2019-07-16,80,16
9684,2021-10-27,356,
9685,2020-03-21,140,10
9686,2019-09-19,166,8
9687,2021-03-13,336,
9688,2020-12-20,178,39
9689,2020-06-18,250,41
9690,2021-06-04,413,
9691,2021-12-22,425,
9692,2020-03-20,242,20
9693,2018-11-27,133,
9694,2019-06-27,361,7
9695,2019-02-20,310,46
9696,2020-09-03,446,
9697,2018-10-19,336,2
9698,2021-08-08,27,35
9699,2020-11-25,129,
9700,2021-08-23,266,45
9701,2020-07-13,202,42
9702,2020-09-06,140,
9703,2021-04-18,61,29
9704,2018-11-02,40,44
9705,2019-09-30,329,
9706,2020-10-18,176,1
9707,2020-10-03,153,1
9708,2021-10-14,103,
9709,2021-01-03,485,31
9710,2021-03-24,416,45
9711,2018-12-28,154,
9712,2022-01-23,259,2
9713,2019-01-27,480,
9714,2019-04-16,79,
9715,2020-09-23,60,1
9716,2019-04-10,54,19
9717,2020-04-27,218,
9718,2019-04-13,495,9
9719,2021-11-21,152,10
9720,2021-05-09,405,
9721,2020-11-24,495,35
9722,2019-12-09,388,45
9723,2019-04-24,11,
9724,2019-02-20,325,
9725,2019-05-30,365,32
9726,2021-03-29,192,
9727,2021-06-26,427,28
9728,2021-10-07,396,41
9729,2021-10-23,369,
9730,2019-09-01,364,40
9731,2020-08-23,452,8
9732,2020-08-26,318,
9733,2019-08-07,170,34
9734,2020-10-07,471,19
9735,2020-06-05,361,
9736,2020-12-26,425,9
9737,2020-06-23,463,37
9738,2021-07-26,461,
9739,2018-10-12,456,47
9740,2020-09-14,317,41
9741,2020-07-11,105,
9742,2019-09-23,435,16
9743,2019-12-08,224,3
9744,2019-03-25,49,
9745,2021-04-16,152,25
9746,2019-04-20,492,
9747,2019-04-13,184,
9748,2021-06-02,135,18
9749,2021-07-21,216,16
9750,2019-01-02,82,
9751,2020-09-07,229,1
9752,2020-03-16,0,31
9753,2020-04-12,149,
9754,2019-12-20,37,25
9755,2019-11-13,370,16
9756,2022-02-18,165,
9757,2021-07-24,478,
9758,2020-08-11,56,33
9759,2019-02-22,349,
9760,2020-08-04,206,26
9761,2019-01-27,231,35
9762,2021-05-24,303,
9763,2021-11-05,354,4
9764,2019-01-22,320,17
9765,2021-10-06,302,
9766,2021-03-04,132,0
9767,2021-03-18,201,3
9768,2018-12-27,498,
9769,2019-01-07,478,32
9770,2021-11-20,298,3
9771,2019-09-10,53,
9772,2019-03-27,194,29
9773,2019-01-17,470,16
9774,2021-10-01,252,
9775,2021-09-30,248,0
9776,2020-08-15,359,47
9777,2021-03-11,140,
9778,2020-09-17,453,21
9779,2020-04-15,315,
9780,2019-02-18,489,
9781,2019-10-03,312,19
9782,2022-01-09,454,5
9783,2019-10-01,336,
9784,2019-03-26,390,7
9785,2020-02-18,129,38
9786,2019-10-12,155,
9787,2021-11-23,44,32
9788,2021-05-22,233,28
9789,2019-03-28,337,
9790,2019-03-25,471,
9791,2019-05-01,150,9
9792,2020-03-02,478,
9793,2020-04-19,240,39
9794,2020-09-25,79,10
9795,2020-11-17,123,
9796,2020-10-30,445,19
9797,2019-04-18,314,9
9798,2020-06-16,455,
9799,2020-08-21,263,33
9800,2018-12-08,344,29
9801,2021-10-24,341,
9802,2019-08-16,353,47
9803,2019-09-14,168,31
9804,2021-09-08,269,
9805,2021-06-22,445,24
9806,2020-02-02,202,0
9807,2021-07-13,255,
9808,2021-05-08,63,10
9809,2019-03-15,63,2
9810,2021-03-19,221,
9811,2018-11-17,435,38
9812,2018-11-30,256,
9813,2020-01-20,231,
9814,2021-05-11,151,31
9815,2021-08-18,494,24
9816,2021-06-14,344,
9817,2021-03-27,37,30
9818,2021-08-27,300,11
9819,2018-12-04,455,
9820,2018-12-24,13,21
9821,2019-05-12,254,23
9822,2019-05-20,125,
9823,2021-07-11,179,
9824,2021-04-04,493,22
9825,2021-03-22,135,
9826,2021-05-09,364,26
9827,2021-01-27,162,10
9828,2020-11-26,209,
9829,2019-11-22,258,21
9830,2020-12-24,85,8
9831,2021-06-23,181,
9832,2021-05-19,301,16
9833,2021-11-11,168,37
9834,2021-10-23,306,
9835,2021-12-24,74,27
9836,2019-04-04,461,39
9837,2019-06-24,410,
9838,2021-01-04,228,33
9839,2020-11-15,447,14
9840,2021-05-16,380,
9841,2020-02-21,11,3
9842,2019-12-08,327,40
9843,2021-02-23,16,
9844,2020-03-28,194,41
9845,2020-10-05,239,
9846,2021-12-26,88,
9847,2022-02-17,396,28
9848,2021-09-01,128,41
9849,2021-02-06,364,
9850,2019-04-28,165,41
9851,2019-08-24,72,47
9852,2019-09-18,264,
9853,2019-01-02,241,48
9854,2021-11-25,126,32
9855,2020-01-04,135,
9856,2020-10-31,389,
9857,2020-01-06,289,13
9858,2019-06-12,42,
9859,2021-12-23,20,46
9860,2020-11-13,353,38
9861,2019-03-24,373,
9862,2021-11-13,117,34
9863,2021-06-07,247,9
9864,2021-08-04,426,
9865,2019-10-03,448,23
9866,2021-06-04,123,28
9867,2021-12-08,351,
9868,2020-04-06,140,45
9869,2018-10-15,366,26
9870,2021-01-04,211,
9871,2019-10-21,455,17
9872,2020-09-05,130,25
9873,2020-10-07,489,
9874,2019-01-30,403,34
9875,2021-03-04,137,4
9876,2019-01-21,482,
9877,2020-06-18,494,9
9878,2020-08-05,366,
9879,2019-03-04,294,
9880,2019-03-10,231,36
9881,2019-11-30,295,46
9882,2021-08-25,60,
9883,2020-09-01,81,38
9884,2020-04-13,330,12
9885,2020-07-03,22,
9886,2021-10-21,124,9
9887,2021-01-17,105,11
9888,2019-02-23,446,
9889,2020-09-15,51,
9890,2021-12-08,225,46
9891,2019-08-21,486,
9892,2020-08-02,369,49
9893,2021-08-05,264,17
9894,2019-10-05,284,
9895,2019-09-28,38,11
9896,2020-06-26,277,5
9897,2020-11-11,159,
9898,2020-10-21,144,46
9899,2019-12-28,300,6
9900,2019-10-27,301,
9901,2019-07-15,265,47
9902,2020-10-01,67,3
9903,2019-07-04,325,
9904,2019-10-20,139,25
9905,2021-08-16,298,6
9906,2020-08-16,283,
9907,2021-05-10,39,49
9908,2019-05-26,387,31
9909,2019-04-12,56,
9910,2020-07-13,392,4
9911,2019-06-18,411,
9912,2020-09-10,345,
9913,2019-05-16,377,1
9914,2018-11-27,159,1
9915,2018-11-04,414,
9916,2019-01-28,314,25
9917,2019-02-18,108,28
9918,2021-08-07,144,
9919,2020-11-12,103,10
9920,2020-12-28,409,18
9921,2021-11-16,336,
9922,2021-02-11,188,
9923,2019-09-16,43,0
9924,2021-07-13,92,
9925,2018-11-05,256,4
9926,2018-12-22,292,12
9927,2022-02-02,144,
9928,2021-11-01,372,15
9929,2019-03-19,398,44
9930,2021-05-28,241,
9931,2020-04-19,31,29
9932,2022-01-11,387,36
9933,2019-03-25,166,
9934,2019-05-12,305,35
9935,2020-11-06,206,7
9936,2019-09-24,297,
9937,2020-03-12,381,2
9938,2019-07-30,134,30
9939,2020-05-26,247,
9940,2019-06-29,67,43
9941,2020-09-20,377,21
9942,2019-03-20,57,
9943,2020-08-14,167,16
9944,2021-10-09,33,
9945,2021-04-02,386,
9946,2021-11-19,411,41
9947,2020-06-24,259,16
9948,2021-04-07,268,
9949,2019-03-23,236,28
9950,2020-04-08,93,15
9951,2019-12-22,487,
9952,2018-12-04,33,6
9953,2020-02-16,216,41
9954,2021-08-05,153,
9955,2020-07-11,251,
9956,2019-10-24,453,9
9957,2020-04-24,318,
9958,2021-07-02,302,15
9959,2020-10-11,282,0
9960,2021-04-18,266,
9961,2021-03-21,41,21
9962,2020-05-03,316,7
9963,2020-02-29,293,
9964,2019-07-18,152,47
9965,2018-10-16,291,11
9966,2021-05-07,331,
9967,2020-04-10,271,17
9968,2019-08-12,279,38
9969,2019-11-25,262,
9970,2019-01-13,90,48
9971,2021-09-26,146,44
9972,2022-01-14,27,
9973,2018-12-14,142,1
9974,2020-12-30,55,31
9975,2020-12-27,154,
9976,2019-05-16,183,37
9977,2020-09-16,498,
9978,2020-07-01,358,
9979,2019-12-26,10,8
9980,2021-11-30,338,6
9981,2020-03-03,323,
9982,2020-03-29,292,5
9983,2022-02-11,34,26
9984,2021-05-03,484,
9985,2021-12-15,37,12
9986,2021-05-17,402,5
9987,2018-11-30,335,
9988,2019-10-05,12,
9989,2021-07-07,169,45
9990,2020-03-14,357,
9991,2021-06-09,152,9
9992,2020-05-21,151,10
9993,2022-01-12,332,
9994,2022-01-14,49,3
9995,2019-05-30,310,49
9996,2021-09-17,431,
9997,2019-06-11,412,1
9998,2019-03-12,439,37
9999,2021-11-26,460,
10000,2019-03-24,298,4
10001,2021-12-24,190,17
10002,2021-11-27,371,
10003,2021-02-17,30,3
10004,2021-03-07,304,11
10005,2020-09-20,271,
10006,2021-07-17,376,25
10007,2018-10-17,205,10
10008,2021-10-13,480,
10009,2021-04-15,148,14
10010,2018-10-31,247,
10011,2022-01-04,210,
10012,2019-02-05,204,23
10013,2020-11-06,281,46
10014,2021-10-13,230,
10015,2020-03-15,193,20
10016,2019-03-07,241,0
10017,2018-11-27,303,
10018,2019-07-30,225,11
10019,2021-12-22,329,42
10020,2019-10-28,218,
10021,2019-05-16,206,
10022,2021-12-15,409,37
10023,2021-09-26,362,
10024,2022-02-18,499,21
10025,2019-08-21,29,11
10026,2021-10-12,117,
10027,2021-01-07,297,45
10028,2021-03-18,34,29
10029,2021-04-07,300,
10030,2021-08-16,16,41
10031,2020-11-10,107,34
10032,2019-04-28,84,
10033,2020-07-02,207,40
10034,2021-06-08,443,26
10035,2021-08-26,45,
10036,2018-10-13,189,11
10037,2022-01-13,107,12
10038,2021-11-10,342,
10039,2021-11-19,166,1
10040,2020-04-20,205,19
10041,2020-12-08,267,
10042,2019-01-20,132,43
10043,2021-06-12,92,
10044,2021-02-21,6,
10045,2020-10-21,207,14
10046,2019-04-30,239,14
10047,2018-12-04,64,
10048,2021-01-04,113,19
10049,2019-05-01,266,35
10050,2020-11-26,124,
10051,2018-10-30,309,34
10052,2020-04-15,479,10
10053,2020-10-06,214,
10054,2020-01-25,231,
10055,2021-12-14,497,39
10056,2021-04-08,230,
10057,2021-08-10,42,13
10058,2019-06-27,176,34
10059,2021-11-16,284,
10060,2021-11-09,96,32
10061,2019-09-11,149,5
10062,2019-04-08,429,
10063,2019-07-08,230,28
10064,2021-08-28,327,46
10065,2021-05-13,361,
10066,2021-12-18,316,0
10067,2020-02-12,338,7
10068,2019-11-16,2,
10069,2021-02-24,187,40
10070,2019-07-26,407,44
10071,2021-02-08,492,
10072,2020-05-30,165,1
10073,2019-12-05,139,10
10074,2019-06-16,80,
10075,2020-09-09,206,4
10076,2020-10-27,130,
10077,2019-05-27,433,
10078,2020-12-23,215,0
10079,2019-11-01,466,45
10080,2021-02-22,115,
10081,2021-10-03,464,38
10082,2019-02-05,62,23
10083,2020-11-22,180,
10084,2020-03-30,31,4
10085,2021-04-14,46,2
10086,2019-04-14,453,
10087,2020-06-15,91,
10088,2021-02-21,321,29
10089,2022-02-01,146,
10090,2019-09-24,431,8
10091,2020-07-14,164,3
10092,2021-09-10,294,
10093,2019-07-17,431,25
10094,2021-07-16,270,46
10095,2020-08-10,237,
10096,2021-11-27,119,33
10097,2020-09-25,114,41
10098,2022-02-07,218,
10099,2021-07-26,482,22
10100,2021-02-17,386,41
10101,2022-02-09,365,
10102,2019-10-10,231,21
10103,2019-01-10,489,49
10104,2020-07-30,151,
10105,2018-10-27,351,25
10106,2020-01-12,135,15
10107,2021-05-10,375,
10108,2020-06-29,204,43
10109,2019-09-17,323,
10110,2020-09-11,32,
10111,2019-06-14,258,18
10112,2020-05-28,32,9
10113,2021-03-31,15,
10114,2019-07-28,65,14
10115,2019-05-12,126,5
10116,2019-09-25,256,
10117,2021-12-08,346,8
10118,2021-01-23,88,14
10119,2021-10-27,155,
10120,2021-11-18,479,
10121,2018-10-18,486,28
10122,2019-04-22,381,
10123,2021-12-23,363,10
10124,2021-11-08,162,48
10125,2020-02-21,283,
10126,2019-05-29,74,49
10127,2022-02-04,267,23
10128,2020-02-05,90,
10129,2021-09-12,237,32
10130,2020-07-16,154,35
10131,2020-06-10,199,
10132,2019-02-04,172,17
10133,2019-10-31,169,0
10134,2020-08-29,417,
10135,2019-06-07,237,16
10136,2020-06-12,262,37
10137,2022-02-04,483,
10138,2020-07-28,332,12
10139,2020-10-04,292,45
10140,2019-09-27,354,
10141,2018-12-26,109,24
10142,2021-10-28,162,
10143,2019-08-26,224,
10144,2021-01-07,44,11
10145,2019-11-03,61,8
10146,2021-06-17,108,
10147,2019-11-30,348,33
10148,2021-08-09,225,23
10149,2020-12-14,2,
10150,2020-09-02,119,2
10151,2021-12-05,462,15
10152,2021-04-13,198,
10153,2020-10-06,94,
10154,2021-11-01,40,39
10155,2020-08-03,164,
10156,2021-08-15,24,14
10157,2019-09-23,96,17
10158,2019-08-11,437,
10159,2021-10-26,457,32
10160,2020-01-25,251,48
10161,2020-03-01,220,
10162,2019-03-02,498,17
10163,2021-07-02,465,30
10164,2021-02-28,479,
10165,2019-03-24,73,44
10166,2021-08-25,125,32
10167,2019-07-13,457,
10168,2021-09-07,111,38
10169,2019-12-11,383,13
10170,2021-10-31,462,
10171,2021-04-02,386,36
10172,2021-09-20,410,2
10173,2021-04-17,76,
10174,2018-10-27,206,5
10175,2021-03-01,48,
10176,2019-09-06,306,
10177,2020-01-16,416,29
10178,2019-06-28,378,45
10179,2020-08-15,17,
10180,2020-12-23,220,22
10181,2019-03-27,97,6
10182,2021-08-08,8,
10183,2021-04-06,350,40
10184,2020-10-29,219,30
10185,2021-02-06,462,
10186,2020-12-05,314,
10187,2021-06-07,317,19
10188,2020-11-05,20,
10189,2020-06-13,362,0
10190,2020-04-24,437,20
10191,2021-11-09,288,
10192,2022-02-06,388,1
10193,2020-10-29,493,41
10194,2020-06-11,202,
10195,2021-10-26,368,41
10196,2019-05-05,60,43
10197,2018-10-12,353,
10198,2021-12-22,342,6
10199,2021-04-27,337,8
10200,2020-04-09,428,
10201,2019-11-27,295,30
10202,2020-10-18,24,4
10203,2020-12-01,132,
10204,2018-12-03,272,16
10205,2019-12-30,218,33
10206,2020-11-15,50,
10207,2021-11-10,12,32
10208,2019-10-17,324,
10209,2019-08-04,207,
10210,2018-12-17,76,32
10211,2021-04-03,353,34
10212,2020-01-28,99,
10213,2019-11-06,212,3
10214,2020-10-05,145,31
10215,2021-03-30,294,
10216,2020-12-02,475,7
10217,2019-06-28,111,10
10218,2020-09-10,305,
10219,2019-12-27,254,
10220,2021-03-17,126,5
10221,2020-10-31,445,
10222,2019-12-23,274,16
10223,2020-03-17,241,22
10224,2021-10-11,442,
10225,2021-03-29,385,31
10226,2021-01-26,102,11
10227,2018-11-01,335,
10228,2020-07-28,316,43
10229,2019-10-12,293,29
10230,2021-11-14,225,
10231,2018-11-25,68,16
10232,2019-07-31,70,19
10233,2020-10-26,229,
10234,2020-04-06,338,5
10235,2021-06-20,22,38
10236,2019-07-01,6,
10237,2020-07-18,449,46
10238,2021-07-14,178,21
10239,2020-05-02,172,
10240,2022-01-21,313,18
10241,2019-05-02,250,
10242,2019-08-03,217,
10243,2020-01-28,74,39
10244,2021-05-04,452,5
10245,2021-07-20,149,
10246,2019-09-03,184,24
10247,2021-10-12,461,29
10248,2021-12-23,259,
10249,2019-02-23,485,5
10250,2020-10-12,211,3
10251,2021-03-15,139,
10252,2019-08-19,397,
10253,2021-05-19,249,5
10254,2020-06-11,4,
10255,2018-11-18,343,14
10256,2018-12-26,207,9
10257,2022-02-10,138,
10258,2019-09-13,63,17
10259,2019-07-31,112,13
10260,2019-12-09,392,
10261,2019-05-27,380,27
10262,2019-01-21,457,41
10263,2019-11-22,383,
10264,2021-01-27,11,16
10265,2020-11-30,98,32
10266,2019-08-05,430,
10267,2020-04-28,429,1
10268,2021-02-12,390,32
10269,2020-06-21,62,
10270,2020-01-12,84,25
10271,2021-03-07,393,11
10272,2019-10-24,406,
10273,2019-03-07,19,43
10274,2022-01-15,63,
10275,2021-06-08,101,
10276,2019-07-11,32,13
10277,2018-12-05,394,30
10278,2021-07-11,85,
10279,2021-01-27,227,32
10280,2020-09-28,124,23
10281,2021-08-09,482,
10282,2022-01-01,392,22
10283,2018-10-01,196,13
10284,2019-04-17,40,
10285,2020-09-26,70,
10286,2019-12-13,250,45
10287,2022-01-17,424,
10288,2019-12-29,121,14
10289,2021-11-14,16,48
10290,2020-10-15,204,
10291,2018-12-13,249,34
10292,2018-12-13,329,22
10293,2019-09-23,163,
10294,2021-04-26,461,41
10295,2018-10-18,156,41
10296,2019-02-22,11,
10297,2019-08-07,376,48
10298,2019-02-16,181,17
10299,2020-10-21,449,
10300,2020-04-23,177,37
10301,2020-02-09,146,45
10302,2019-09-21,239,
10303,2021-12-09,45,34
10304,2020-01-14,2,35
10305,2020-10-09,340,
10306,2019-10-21,15,16
10307,2020-05-16,440,
10308,2020-07-16,5,
10309,2021-06-20,155,8
10310,2021-12-16,74,32
10311,2020-02-02,281,
10312,2021-04-03,51,33
10313,2021-10-01,385,38
10314,2020-06-11,63,
10315,2019-06-16,494,36
10316,2019-06-05,357,28
10317,2019-04-28,82,
10318,2019-11-22,320,
10319,2018-11-28,2,20
10320,2020-11-13,39,
10321,2019-06-17,469,35
10322,2021-01-02,272,3
10323,2018-11-19,364,
10324,2020-10-04,174,19
10325,2020-08-07,417,11
10326,2019-09-16,27,
10327,2020-10-08,297,22
10328,2020-11-17,162,8
10329,2019-08-01,150,
10330,2021-07-08,43,21
10331,2020-09-09,2,20
10332,2019-10-02,252,
10333,2019-01-09,136,24
10334,2020-01-19,154,13
10335,2022-01-26,92,
10336,2019-10-14,202,48
10337,2020-04-27,223,12
10338,2020-01-12,5,
10339,2019-03-24,260,34
10340,2019-04-04,166,
10341,2021-07-18,146,
10342,2019-12-19,133,19
10343,2020-11-08,376,19
10344,2022-02-06,351,
10345,2020-07-13,91,37
10346,2022-01-01,182,18
10347,2019-07-03,403,
10348,2019-02-23,442,42
10349,2020-11-19,369,20
10350,2019-11-03,75,
10351,2019-08-12,2,
10352,2018-12-04,119,41
10353,2018-10-04,136,
10354,2021-01-02,198,10
10355,2021-07-30,167,17
10356,2022-02-22,161,
10357,2021-03-05,156,34
10358,2018-11-22,131,20
10359,2021-04-15,255,
10360,2020-01-19,8,40
10361,2019-12-14,42,32
10362,2020-06-01,242,
10363,2019-04-24,48,0
10364,2019-04-09,85,46
10365,2020-02-29,484,
10366,2022-01-28,380,25
10367,2019-01-23,424,18
10368,2021-12-27,497,
10369,2021-09-22,388,31
10370,2019-11-17,327,27
10371,2021-09-12,228,
10372,2021-12-02,19,15
10373,2019-10-29,463,
10374,2021-07-06,285,
10375,2019-10-04,239,34
10376,2020-04-24,162,43
10377,2021-01-07,275,
10378,2019-05-02,69,40
10379,2021-05-03,0,42
10380,2021-03-11,128,
10381,2021-01-05,444,20
10382,2020-11-14,200,45
10383,2020-03-19,182,
10384,2020-01-08,251,
10385,2018-12-03,494,31
10386,2022-02-07,6,
10387,2019-10-28,208,2
10388,2020-01-26,197,9
10389,2019-07-04,371,
10390,2019-07-03,123,49
10391,2020-06-29,477,12
10392,2020-05-03,26,
10393,2021-03-20,287,43
10394,2019-03-05,14,17
10395,2019-10-01,225,
10396,2021-06-21,400,4
10397,2020-01-08,144,22
10398,2020-04-17,320,
10399,2019-08-17,16,46
10400,2020-04-29,277,45
10401,2019-12-13,137,
10402,2020-12-21,399,12
10403,2021-07-27,474,41
10404,2021-11-25,301,
10405,2021-07-26,38,11
10406,2019-04-29,365,
10407,2018-10-19,113,
10408,2020-05-03,394,6
10409,2021-02-11,24,46
10410,2021-02-22,36,
10411,2021-03-09,73,32
10412,2020-04-10,170,15
10413,2021-01-08,40,
10414,2020-01-20,299,36
10415,2019-12-31,420,36
10416,2021-02-22,125,
10417,2021-07-14,2,
10418,2021-12-07,64,47
10419,2019-09-28,325,
10420,2018-12-03,425,18
10421,2022-01-24,317,13
10422,2020-06-29,186,
10423,2020-02-04,319,32
10424,2020-06-08,227,24
10425,2020-09-12,369,
10426,2019-07-31,301,11
10427,2019-06-25,59,7
10428,2019-05-25,460,
10429,2019-09-04,319,8
10430,2021-03-23,316,14
10431,2020-02-10,56,
10432,2021-11-10,271,28
10433,2019-05-31,263,35
10434,2021-12-15,214,
10435,2020-05-14,304,2
10436,2019-11-09,109,32
10437,2020-02-02,445,
10438,2018-11-17,392,39
10439,2020-08-06,486,
10440,2022-02-12,19,
10441,2019-11-20,115,2
10442,2021-11-18,134,2
10443,2020-12-30,151,
